customer_id,first_name,last_name,email,phone,address,city,state,country,postal_code,customer_segment,created_date,modified_date
C0033,First33,Last33,customer33@example.com,+14348049019,2017 Main St,City33,State33,USA,80526,Regular,2019-02-02,2019-02-02
C0034,First34,Last34,customer34@example.com,+15243437177,203 Main St,City34,State34,USA,26924,Regular,2019-02-03,2019-02-03
C0035,First35,Last35,customer35@example.com,+16302688853,7691 Main St,City35,State35,USA,42152,Regular,2019-02-04,2019-02-04
C0036,First36,Last36,customer36@example.com,+17217718942,7195 Main St,City36,State36,USA,41142,Regular,2019-02-05,2019-02-05
C0037,First37,Last37,customer37@example.com,+15249598175,5376 Main St,City37,State37,USA,18650,Wholesale,2019-02-06,2019-02-06
C0038,First38,Last38,customer38@example.com,+18236271209,2271 Main St,City38,State38,USA,40731,Premium,2019-02-07,2019-02-07
C0039,First39,Last39,customer39@example.com,+15270968357,8383 Main St,City39,State39,USA,83944,Regular,2019-02-08,2019-02-08
C0040,First40,Last40,customer40@example.com,+12483445339,8008 Main St,City40,State40,USA,41026,Premium,2019-02-09,2019-02-09
C0041,First41,Last41,customer41@example.com,+15737044947,5712 Main St,City41,State41,USA,98705,VIP,2019-02-10,2019-02-10
C0042,First42,Last42,customer42@example.com,+12641054083,7285 Main St,City42,State42,USA,95652,VIP,2019-02-11,2019-02-11
C0043,First43,Last43,customer43@example.com,+14739469487,4325 Main St,City43,State43,USA,49550,Premium,2019-02-12,2019-02-12
C0044,First44,Last44,customer44@example.com,+11627295553,4662 Main St,City44,State44,USA,90919,Regular,2019-02-13,2019-02-13
C0045,First45,Last45,customer45@example.com,+13360667209,180 Main St,City45,State45,USA,94204,Regular,2019-02-14,2019-02-14
C0046,First46,Last46,customer46@example.com,+12071215557,5595 Main St,City46,State46,USA,80664,VIP,2019-02-15,2019-02-15
C0047,First47,Last47,customer47@example.com,+15893834763,5530 Main St,City47,State47,USA,46214,Wholesale,2019-02-16,2019-02-16
C0048,First48,Last48,customer48@example.com,+15207524530,5016 Main St,City48,State48,USA,92249,Regular,2019-02-17,2019-02-17
C0049,First49,Last49,customer49@example.com,+14287409295,6993 Main St,City49,State49,USA,87402,Premium,2019-02-18,2019-02-18
C0050,First50,Last50,customer50@example.com,+18054356109,9177 Main St,City50,State50,USA,91146,Regular,2019-02-19,2019-02-19
C0051,First51,Last51,customer51@example.com,+14499938412,560 Main St,City51,State1,USA,61656,VIP,2019-02-20,2019-02-20
C0052,First52,Last52,customer52@example.com,+18601219042,5299 Main St,City52,State2,USA,19071,Regular,2019-02-21,2019-02-21
C0053,First53,Last53,customer53@example.com,+16322452839,9404 Main St,City53,State3,USA,96481,VIP,2019-02-22,2019-02-22
C0054,First54,Last54,customer54@example.com,+12810190332,4390 Main St,City54,State4,USA,93677,Wholesale,2019-02-23,2019-02-23
C0055,First55,Last55,customer55@example.com,+11678421495,5646 Main St,City55,State5,USA,32806,VIP,2019-02-24,2019-02-24
C0056,First56,Last56,customer56@example.com,+18744140566,7507 Main St,City56,State6,USA,21098,Premium,2019-02-25,2019-02-25
C0057,First57,Last57,customer57@example.com,+18935792629,6582 Main St,City57,State7,USA,66411,Premium,2019-02-26,2019-02-26
C0058,First58,Last58,customer58@example.com,+19867516787,9837 Main St,City58,State8,USA,36482,VIP,2019-02-27,2019-02-27
C0059,First59,Last59,customer59@example.com,+15995553021,2302 Main St,City59,State9,USA,13901,Regular,2019-02-28,2019-02-28
C0060,First60,Last60,customer60@example.com,+14008316136,9111 Main St,City60,State10,USA,38084,Premium,2019-03-01,2019-03-01
C0061,First61,Last61,customer61@example.com,+19439627738,3009 Main St,City61,State11,USA,59255,Premium,2019-03-02,2019-03-02
C0062,First62,Last62,customer62@example.com,+18053374183,5563 Main St,City62,State12,USA,15198,Wholesale,2019-03-03,2019-03-03
C0063,First63,Last63,customer63@example.com,+15622397665,5609 Main St,City63,State13,USA,21056,Wholesale,2019-03-04,2019-03-04
C0064,First64,Last64,customer64@example.com,+17801370253,2834 Main St,City64,State14,USA,46978,Regular,2019-03-05,2019-03-05
C0065,First65,Last65,customer65@example.com,+17196912431,795 Main St,City65,State15,USA,97226,Regular,2019-03-06,2019-03-06
C0066,First66,Last66,customer66@example.com,+15330194590,6491 Main St,City66,State16,USA,97814,Regular,2019-03-07,2019-03-07
C0067,First67,Last67,customer67@example.com,+11374397650,4368 Main St,City67,State17,USA,27514,VIP,2019-03-08,2019-03-08
C0068,First68,Last68,customer68@example.com,+17986902174,6701 Main St,City68,State18,USA,42670,Premium,2019-03-09,2019-03-09
C0069,First69,Last69,customer69@example.com,+19574518906,781 Main St,City69,State19,USA,87727,Wholesale,2019-03-10,2019-03-10
C0070,First70,Last70,customer70@example.com,+16922224344,7804 Main St,City70,State20,USA,36966,Premium,2019-03-11,2019-03-11
C0071,First71,Last71,customer71@example.com,+13511074340,9214 Main St,City71,State21,USA,89876,Regular,2019-03-12,2019-03-12
C0072,First72,Last72,customer72@example.com,+15045685677,9096 Main St,City72,State22,USA,51026,VIP,2019-03-13,2019-03-13
C0073,First73,Last73,customer73@example.com,+18146803142,7915 Main St,City73,State23,USA,57605,Regular,2019-03-14,2019-03-14
C0074,First74,Last74,customer74@example.com,+13582792728,6602 Main St,City74,State24,USA,59490,Wholesale,2019-03-15,2019-03-15
C0075,First75,Last75,customer75@example.com,+15213416009,2095 Main St,City75,State25,USA,75384,Wholesale,2019-03-16,2019-03-16
C0076,First76,Last76,customer76@example.com,+17611070559,7445 Main St,City76,State26,USA,92920,VIP,2019-03-17,2019-03-17
C0077,First77,Last77,customer77@example.com,+11178689572,9879 Main St,City77,State27,USA,97399,Regular,2019-03-18,2019-03-18
C0078,First78,Last78,customer78@example.com,+18530620249,500 Main St,City78,State28,USA,63696,VIP,2019-03-19,2019-03-19
C0079,First79,Last79,customer79@example.com,+17175271443,810 Main St,City79,State29,USA,22124,VIP,2019-03-20,2019-03-20
C0080,First80,Last80,customer80@example.com,+12877097854,7878 Main St,City80,State30,USA,49996,VIP,2019-03-21,2019-03-21
C0081,First81,Last81,customer81@example.com,+18595598635,558 Main St,City81,State31,USA,88797,Premium,2019-03-22,2019-03-22
C0082,First82,Last82,customer82@example.com,+15799590116,4830 Main St,City82,State32,USA,58155,Regular,2019-03-23,2019-03-23
C0083,First83,Last83,customer83@example.com,+13651240007,4177 Main St,City83,State33,USA,15550,VIP,2019-03-24,2019-03-24
C0084,First84,Last84,customer84@example.com,+15765048295,3861 Main St,City84,State34,USA,96536,Premium,2019-03-25,2019-03-25
C0085,First85,Last85,customer85@example.com,+17720542902,1294 Main St,City85,State35,USA,69835,Premium,2019-03-26,2019-03-26
C0086,First86,Last86,customer86@example.com,+16001058140,3481 Main St,City86,State36,USA,18194,Premium,2019-03-27,2019-03-27
C0087,First87,Last87,customer87@example.com,+14693788975,3376 Main St,City87,State37,USA,24540,Wholesale,2019-03-28,2019-03-28
C0088,First88,Last88,customer88@example.com,+16706152459,9879 Main St,City88,State38,USA,17270,Wholesale,2019-03-29,2019-03-29
C0089,First89,Last89,customer89@example.com,+15055334724,4406 Main St,City89,State39,USA,64021,VIP,2019-03-30,2019-03-30
C0090,First90,Last90,customer90@example.com,+15000336698,7501 Main St,City90,State40,USA,44072,Wholesale,2019-03-31,2019-03-31
C0091,First91,Last91,customer91@example.com,+19514920609,9759 Main St,City91,State41,USA,36910,Regular,2019-04-01,2019-04-01
C0092,First92,Last92,customer92@example.com,+19386553865,4415 Main St,City92,State42,USA,25848,Premium,2019-04-02,2019-04-02
C0093,First93,Last93,customer93@example.com,+19017928980,9715 Main St,City93,State43,USA,53756,Premium,2019-04-03,2019-04-03
C0094,First94,Last94,customer94@example.com,+14073888092,3099 Main St,City94,State44,USA,23312,VIP,2019-04-04,2019-04-04
C0095,First95,Last95,customer95@example.com,+12413641644,7023 Main St,City95,State45,USA,71461,VIP,2019-04-05,2019-04-05
C0096,First96,Last96,customer96@example.com,+11644332957,2461 Main St,City96,State46,USA,28017,Regular,2019-04-06,2019-04-06
C0097,First97,Last97,customer97@example.com,+13573752496,5570 Main St,City97,State47,USA,83890,Premium,2019-04-07,2019-04-07
C0098,First98,Last98,customer98@example.com,+13519097449,7068 Main St,City98,State48,USA,62376,VIP,2019-04-08,2019-04-08
C0099,First99,Last99,customer99@example.com,+11904671757,4147 Main St,City99,State49,USA,85837,VIP,2019-04-09,2019-04-09
C0100,First100,Last100,customer100@example.com,+15534884379,5995 Main St,City100,State50,USA,55269,Wholesale,2019-04-10,2019-04-10
C0101,First101,Last101,customer101@example.com,+14141180566,4042 Main St,City1,State1,USA,95862,Regular,2019-04-11,2019-04-11
C0102,First102,Last102,customer102@example.com,+17489859564,8237 Main St,City2,State2,USA,35464,VIP,2019-04-12,2019-04-12
C0103,First103,Last103,customer103@example.com,+11260281275,8166 Main St,City3,State3,USA,51065,Premium,2019-04-13,2019-04-13
C0104,First104,Last104,customer104@example.com,+18020536342,450 Main St,City4,State4,USA,94879,VIP,2019-04-14,2019-04-14
C0105,First105,Last105,customer105@example.com,+12418028207,4901 Main St,City5,State5,USA,48468,Wholesale,2019-04-15,2019-04-15
C0106,First106,Last106,customer106@example.com,+18120930967,8801 Main St,City6,State6,USA,19357,VIP,2019-04-16,2019-04-16
C0107,First107,Last107,customer107@example.com,+13841813580,3643 Main St,City7,State7,USA,77836,Regular,2019-04-17,2019-04-17
C0108,First108,Last108,customer108@example.com,+15861265339,676 Main St,City8,State8,USA,41368,Wholesale,2019-04-18,2019-04-18
C0109,First109,Last109,customer109@example.com,+13795131489,1876 Main St,City9,State9,USA,69307,VIP,2019-04-19,2019-04-19
C0110,First110,Last110,customer110@example.com,+18117101386,1818 Main St,City10,State10,USA,63462,Wholesale,2019-04-20,2019-04-20
C0111,First111,Last111,customer111@example.com,+17467810741,694 Main St,City11,State11,USA,86076,Regular,2019-04-21,2019-04-21
C0112,First112,Last112,customer112@example.com,+17642397071,6092 Main St,City12,State12,USA,87608,Regular,2019-04-22,2019-04-22
C0113,First113,Last113,customer113@example.com,+17461794723,1754 Main St,City13,State13,USA,50960,VIP,2019-04-23,2019-04-23
C0114,First114,Last114,customer114@example.com,+18779224652,1111 Main St,City14,State14,USA,65380,Wholesale,2019-04-24,2019-04-24
C0115,First115,Last115,customer115@example.com,+16875314964,5347 Main St,City15,State15,USA,23804,VIP,2019-04-25,2019-04-25
C0116,First116,Last116,customer116@example.com,+17786577229,7805 Main St,City16,State16,USA,60317,Wholesale,2019-04-26,2019-04-26
C0117,First117,Last117,customer117@example.com,+11084920885,2442 Main St,City17,State17,USA,58578,Regular,2019-04-27,2019-04-27
C0118,First118,Last118,customer118@example.com,+11697786914,2010 Main St,City18,State18,USA,82169,Premium,2019-04-28,2019-04-28
C0119,First119,Last119,customer119@example.com,+19716519836,8118 Main St,City19,State19,USA,47711,Regular,2019-04-29,2019-04-29
C0120,First120,Last120,customer120@example.com,+16119517331,3173 Main St,City20,State20,USA,21328,Premium,2019-04-30,2019-04-30
C0121,First121,Last121,customer121@example.com,+14725299309,3456 Main St,City21,State21,USA,63699,Premium,2019-05-01,2019-05-01
C0122,First122,Last122,customer122@example.com,+15641707798,8394 Main St,City22,State22,USA,61283,VIP,2019-05-02,2019-05-02
C0123,First123,Last123,customer123@example.com,+16436096698,2495 Main St,City23,State23,USA,75158,VIP,2019-05-03,2019-05-03
C0124,First124,Last124,customer124@example.com,+15293040081,6964 Main St,City24,State24,USA,12978,Regular,2019-05-04,2019-05-04
C0125,First125,Last125,customer125@example.com,+16642387213,8618 Main St,City25,State25,USA,43413,Regular,2019-05-05,2019-05-05
C0126,First126,Last126,customer126@example.com,+15130811473,3901 Main St,City26,State26,USA,89004,Regular,2019-05-06,2019-05-06
C0127,First127,Last127,customer127@example.com,+18509411153,6242 Main St,City27,State27,USA,22335,Regular,2019-05-07,2019-05-07
C0128,First128,Last128,customer128@example.com,+17927339647,5956 Main St,City28,State28,USA,93014,Regular,2019-05-08,2019-05-08
C0129,First129,Last129,customer129@example.com,+16453070695,9790 Main St,City29,State29,USA,38987,Regular,2019-05-09,2019-05-09
C0130,First130,Last130,customer130@example.com,+18550937344,773 Main St,City30,State30,USA,22776,VIP,2019-05-10,2019-05-10
C0131,First131,Last131,customer131@example.com,+17025898250,9058 Main St,City31,State31,USA,39717,Regular,2019-05-11,2019-05-11
C0132,First132,Last132,customer132@example.com,+11634566076,5816 Main St,City32,State32,USA,68898,VIP,2019-05-12,2019-05-12
C0133,First133,Last133,customer133@example.com,+13955224015,460 Main St,City33,State33,USA,54624,Wholesale,2019-05-13,2019-05-13
C0134,First134,Last134,customer134@example.com,+18002735958,7735 Main St,City34,State34,USA,55581,Wholesale,2019-05-14,2019-05-14
C0135,First135,Last135,customer135@example.com,+17374058611,3758 Main St,City35,State35,USA,53631,VIP,2019-05-15,2019-05-15
C0136,First136,Last136,customer136@example.com,+16992231643,6550 Main St,City36,State36,USA,38705,Premium,2019-05-16,2019-05-16
C0137,First137,Last137,customer137@example.com,+12906313374,7625 Main St,City37,State37,USA,74439,VIP,2019-05-17,2019-05-17
C0138,First138,Last138,customer138@example.com,+14593398367,9912 Main St,City38,State38,USA,30475,Wholesale,2019-05-18,2019-05-18
C0139,First139,Last139,customer139@example.com,+16895628612,5879 Main St,City39,State39,USA,46532,VIP,2019-05-19,2019-05-19
C0140,First140,Last140,customer140@example.com,+17497558846,2888 Main St,City40,State40,USA,95342,Premium,2019-05-20,2019-05-20
C0141,First141,Last141,customer141@example.com,+11652513896,9636 Main St,City41,State41,USA,56889,Wholesale,2019-05-21,2019-05-21
C0142,First142,Last142,customer142@example.com,+14907042977,4126 Main St,City42,State42,USA,99233,Premium,2019-05-22,2019-05-22
C0143,First143,Last143,customer143@example.com,+16660188424,8053 Main St,City43,State43,USA,82279,Wholesale,2019-05-23,2019-05-23
C0144,First144,Last144,customer144@example.com,+11175974779,2813 Main St,City44,State44,USA,30832,VIP,2019-05-24,2019-05-24
C0145,First145,Last145,customer145@example.com,+18855654317,8572 Main St,City45,State45,USA,68838,Premium,2019-05-25,2019-05-25
C0146,First146,Last146,customer146@example.com,+19694964602,1023 Main St,City46,State46,USA,59491,Regular,2019-05-26,2019-05-26
C0147,First147,Last147,customer147@example.com,+12560763190,4963 Main St,City47,State47,USA,78170,Regular,2019-05-27,2019-05-27
C0148,First148,Last148,customer148@example.com,+16786601861,1793 Main St,City48,State48,USA,40010,Regular,2019-05-28,2019-05-28
C0149,First149,Last149,customer149@example.com,+16547724559,5848 Main St,City49,State49,USA,99001,Premium,2019-05-29,2019-05-29
C0150,First150,Last150,customer150@example.com,+16336700248,4491 Main St,City50,State50,USA,34683,Premium,2019-05-30,2019-05-30
C0151,First151,Last151,customer151@example.com,+11041764658,4090 Main St,City51,State1,USA,75779,Wholesale,2019-05-31,2019-05-31
C0152,First152,Last152,customer152@example.com,+17615933830,7740 Main St,City52,State2,USA,67574,Regular,2019-06-01,2019-06-01
C0153,First153,Last153,customer153@example.com,+13954671907,6305 Main St,City53,State3,USA,97700,Wholesale,2019-06-02,2019-06-02
C0154,First154,Last154,customer154@example.com,+17211473838,3824 Main St,City54,State4,USA,69270,Premium,2019-06-03,2019-06-03
C0155,First155,Last155,customer155@example.com,+12957365283,6954 Main St,City55,State5,USA,81919,VIP,2019-06-04,2019-06-04
C0156,First156,Last156,customer156@example.com,+17341292553,1242 Main St,City56,State6,USA,95452,Regular,2019-06-05,2019-06-05
C0157,First157,Last157,customer157@example.com,+11676417599,8341 Main St,City57,State7,USA,55523,Premium,2019-06-06,2019-06-06
C0158,First158,Last158,customer158@example.com,+18065703439,9931 Main St,City58,State8,USA,73755,Regular,2019-06-07,2019-06-07
C0159,First159,Last159,customer159@example.com,+13866402834,2717 Main St,City59,State9,USA,61611,Regular,2019-06-08,2019-06-08
C0160,First160,Last160,customer160@example.com,+12248311718,1473 Main St,City60,State10,USA,67277,VIP,2019-06-09,2019-06-09
C0161,First161,Last161,customer161@example.com,+17688957949,6563 Main St,City61,State11,USA,88326,Regular,2019-06-10,2019-06-10
C0162,First162,Last162,customer162@example.com,+13465813501,9013 Main St,City62,State12,USA,64943,VIP,2019-06-11,2019-06-11
C0163,First163,Last163,customer163@example.com,+11174661902,3726 Main St,City63,State13,USA,41082,Regular,2019-06-12,2019-06-12
C0164,First164,Last164,customer164@example.com,+14840167283,3052 Main St,City64,State14,USA,24029,Wholesale,2019-06-13,2019-06-13
C0165,First165,Last165,customer165@example.com,+13266297204,4674 Main St,City65,State15,USA,89485,Regular,2019-06-14,2019-06-14
C0166,First166,Last166,customer166@example.com,+17247723224,9560 Main St,City66,State16,USA,70607,Wholesale,2019-06-15,2019-06-15
C0167,First167,Last167,customer167@example.com,+13456762566,6849 Main St,City67,State17,USA,96137,Wholesale,2019-06-16,2019-06-16
C0168,First168,Last168,customer168@example.com,+17311324445,803 Main St,City68,State18,USA,37710,Regular,2019-06-17,2019-06-17
C0169,First169,Last169,customer169@example.com,+19264768542,8882 Main St,City69,State19,USA,53840,Premium,2019-06-18,2019-06-18
C0170,First170,Last170,customer170@example.com,+16260570003,2591 Main St,City70,State20,USA,57134,VIP,2019-06-19,2019-06-19
C0171,First171,Last171,customer171@example.com,+16463262629,5305 Main St,City71,State21,USA,49738,Regular,2019-06-20,2019-06-20
C0172,First172,Last172,customer172@example.com,+18791521076,6625 Main St,City72,State22,USA,38259,Regular,2019-06-21,2019-06-21
C0173,First173,Last173,customer173@example.com,+16627447853,8735 Main St,City73,State23,USA,49624,Wholesale,2019-06-22,2019-06-22
C0174,First174,Last174,customer174@example.com,+18388861366,2445 Main St,City74,State24,USA,46832,Premium,2019-06-23,2019-06-23
C0175,First175,Last175,customer175@example.com,+19520837433,8674 Main St,City75,State25,USA,85627,Wholesale,2019-06-24,2019-06-24
C0176,First176,Last176,customer176@example.com,+11903101709,4621 Main St,City76,State26,USA,91461,Regular,2019-06-25,2019-06-25
C0177,First177,Last177,customer177@example.com,+12079960262,6292 Main St,City77,State27,USA,27994,Premium,2019-06-26,2019-06-26
C0178,First178,Last178,customer178@example.com,+16456640826,1174 Main St,City78,State28,USA,92127,VIP,2019-06-27,2019-06-27
C0179,First179,Last179,customer179@example.com,+17353476140,3018 Main St,City79,State29,USA,70760,Regular,2019-06-28,2019-06-28
C0180,First180,Last180,customer180@example.com,+12989602586,5832 Main St,City80,State30,USA,58906,Premium,2019-06-29,2019-06-29
C0181,First181,Last181,customer181@example.com,+15702839226,2521 Main St,City81,State31,USA,25138,Regular,2019-06-30,2019-06-30
C0182,First182,Last182,customer182@example.com,+11924758487,8112 Main St,City82,State32,USA,47738,Regular,2019-07-01,2019-07-01
C0183,First183,Last183,customer183@example.com,+11790071820,1679 Main St,City83,State33,USA,37115,Premium,2019-07-02,2019-07-02
C0184,First184,Last184,customer184@example.com,+14782171267,450 Main St,City84,State34,USA,90526,VIP,2019-07-03,2019-07-03
C0185,First185,Last185,customer185@example.com,+17049913722,5283 Main St,City85,State35,USA,71180,Premium,2019-07-04,2019-07-04
C0186,First186,Last186,customer186@example.com,+16828521388,5897 Main St,City86,State36,USA,29081,VIP,2019-07-05,2019-07-05
C0187,First187,Last187,customer187@example.com,+12281122729,6401 Main St,City87,State37,USA,50357,Premium,2019-07-06,2019-07-06
C0188,First188,Last188,customer188@example.com,+15106221458,3275 Main St,City88,State38,USA,90978,Regular,2019-07-07,2019-07-07
C0189,First189,Last189,customer189@example.com,+14243048702,7734 Main St,City89,State39,USA,68274,Wholesale,2019-07-08,2019-07-08
C0190,First190,Last190,customer190@example.com,+12568076762,3925 Main St,City90,State40,USA,73368,Wholesale,2019-07-09,2019-07-09
C0191,First191,Last191,customer191@example.com,+12426908736,8707 Main St,City91,State41,USA,41315,Wholesale,2019-07-10,2019-07-10
C0192,First192,Last192,customer192@example.com,+19181883926,43 Main St,City92,State42,USA,72744,Wholesale,2019-07-11,2019-07-11
C0193,First193,Last193,customer193@example.com,+18906676227,5589 Main St,City93,State43,USA,83631,Premium,2019-07-12,2019-07-12
C0194,First194,Last194,customer194@example.com,+18305641369,9352 Main St,City94,State44,USA,48732,VIP,2019-07-13,2019-07-13
C0195,First195,Last195,customer195@example.com,+17069240149,6834 Main St,City95,State45,USA,28801,Wholesale,2019-07-14,2019-07-14
C0196,First196,Last196,customer196@example.com,+18361055376,7198 Main St,City96,State46,USA,66870,VIP,2019-07-15,2019-07-15
C0197,First197,Last197,customer197@example.com,+19922006378,9813 Main St,City97,State47,USA,51542,VIP,2019-07-16,2019-07-16
C0198,First198,Last198,customer198@example.com,+19928083656,4627 Main St,City98,State48,USA,89535,Wholesale,2019-07-17,2019-07-17
C0199,First199,Last199,customer199@example.com,+19322429739,4835 Main St,City99,State49,USA,59959,Premium,2019-07-18,2019-07-18
C0200,First200,Last200,customer200@example.com,+18097855357,1312 Main St,City100,State50,USA,55025,VIP,2019-07-19,2019-07-19
C0201,First201,Last201,customer201@example.com,+17187396055,3561 Main St,City1,State1,USA,61804,VIP,2019-07-20,2019-07-20
C0202,First202,Last202,customer202@example.com,+16231939615,3327 Main St,City2,State2,USA,96947,VIP,2019-07-21,2019-07-21
C0203,First203,Last203,customer203@example.com,+16026719776,3264 Main St,City3,State3,USA,43212,Regular,2019-07-22,2019-07-22
C0204,First204,Last204,customer204@example.com,+15190027156,547 Main St,City4,State4,USA,68035,VIP,2019-07-23,2019-07-23
C0205,First205,Last205,customer205@example.com,+19802386292,3278 Main St,City5,State5,USA,17991,Regular,2019-07-24,2019-07-24
C0206,First206,Last206,customer206@example.com,+16168307407,7540 Main St,City6,State6,USA,71500,Premium,2019-07-25,2019-07-25
C0207,First207,Last207,customer207@example.com,+17800913256,7447 Main St,City7,State7,USA,16781,Regular,2019-07-26,2019-07-26
C0208,First208,Last208,customer208@example.com,+15129887512,3940 Main St,City8,State8,USA,50577,VIP,2019-07-27,2019-07-27
C0209,First209,Last209,customer209@example.com,+12035311651,3141 Main St,City9,State9,USA,48373,Wholesale,2019-07-28,2019-07-28
C0210,First210,Last210,customer210@example.com,+12203999386,8537 Main St,City10,State10,USA,20628,Premium,2019-07-29,2019-07-29
C0211,First211,Last211,customer211@example.com,+14701125761,4134 Main St,City11,State11,USA,64925,VIP,2019-07-30,2019-07-30
C0212,First212,Last212,customer212@example.com,+18653721481,6585 Main St,City12,State12,USA,67797,Premium,2019-07-31,2019-07-31
C0213,First213,Last213,customer213@example.com,+18778453182,8147 Main St,City13,State13,USA,30623,Wholesale,2019-08-01,2019-08-01
C0214,First214,Last214,customer214@example.com,+11254915735,8440 Main St,City14,State14,USA,19144,Premium,2019-08-02,2019-08-02
C0215,First215,Last215,customer215@example.com,+14056303489,1220 Main St,City15,State15,USA,75106,VIP,2019-08-03,2019-08-03
C0216,First216,Last216,customer216@example.com,+16304383124,5654 Main St,City16,State16,USA,42176,VIP,2019-08-04,2019-08-04
C0217,First217,Last217,customer217@example.com,+16579803715,7362 Main St,City17,State17,USA,72262,VIP,2019-08-05,2019-08-05
C0218,First218,Last218,customer218@example.com,+14805592555,2554 Main St,City18,State18,USA,55633,Wholesale,2019-08-06,2019-08-06
C0219,First219,Last219,customer219@example.com,+13803371964,7689 Main St,City19,State19,USA,66160,VIP,2019-08-07,2019-08-07
C0220,First220,Last220,customer220@example.com,+19846808920,8230 Main St,City20,State20,USA,74537,Wholesale,2019-08-08,2019-08-08
C0221,First221,Last221,customer221@example.com,+14049426872,297 Main St,City21,State21,USA,25967,VIP,2019-08-09,2019-08-09
C0222,First222,Last222,customer222@example.com,+19813351061,8458 Main St,City22,State22,USA,45188,Premium,2019-08-10,2019-08-10
C0223,First223,Last223,customer223@example.com,+13810814267,845 Main St,City23,State23,USA,45155,VIP,2019-08-11,2019-08-11
